Geneid	/hpcfs/users/a1647910/20200310_rRNADepletion/4_T47D_ZR75_DHT_StrippedSerum/2_alignedData/bam/GLL53_D_S42Aligned.sortedByCoord.out.bam	/hpcfs/users/a1647910/20200310_rRNADepletion/4_T47D_ZR75_DHT_StrippedSerum/2_alignedData/bam/GLL53_V_S52Aligned.sortedByCoord.out.bam	/hpcfs/users/a1647910/20200310_rRNADepletion/4_T47D_ZR75_DHT_StrippedSerum/2_alignedData/bam/GLL59_D_S19Aligned.sortedByCoord.out.bam	/hpcfs/users/a1647910/20200310_rRNADepletion/4_T47D_ZR75_DHT_StrippedSerum/2_alignedData/bam/GLL50_V_S38Aligned.sortedByCoord.out.bam	/hpcfs/users/a1647910/20200310_rRNADepletion/4_T47D_ZR75_DHT_StrippedSerum/2_alignedData/bam/GLL56_V_S7Aligned.sortedByCoord.out.bam	/hpcfs/users/a1647910/20200310_rRNADepletion/4_T47D_ZR75_DHT_StrippedSerum/2_alignedData/bam/GLL69_D_S11Aligned.sortedByCoord.out.bam	/hpcfs/users/a1647910/20200310_rRNADepletion/4_T47D_ZR75_DHT_StrippedSerum/2_alignedData/bam/GLL63_D_S15Aligned.sortedByCoord.out.bam	/hpcfs/users/a1647910/20200310_rRNADepletion/4_T47D_ZR75_DHT_StrippedSerum/2_alignedData/bam/GLL50_D_S13Aligned.sortedByCoord.out.bam	/hpcfs/users/a1647910/20200310_rRNADepletion/4_T47D_ZR75_DHT_StrippedSerum/2_alignedData/bam/GLL67_D_S22Aligned.sortedByCoord.out.bam	/hpcfs/users/a1647910/20200310_rRNADepletion/4_T47D_ZR75_DHT_StrippedSerum/2_alignedData/bam/GLL67_V_S74Aligned.sortedByCoord.out.bam	/hpcfs/users/a1647910/20200310_rRNADepletion/4_T47D_ZR75_DHT_StrippedSerum/2_alignedData/bam/GLL65_V_S69Aligned.sortedByCoord.out.bam	/hpcfs/users/a1647910/20200310_rRNADepletion/4_T47D_ZR75_DHT_StrippedSerum/2_alignedData/bam/GLL59_V_S72Aligned.sortedByCoord.out.bam	/hpcfs/users/a1647910/20200310_rRNADepletion/4_T47D_ZR75_DHT_StrippedSerum/2_alignedData/bam/GLL65_D_S48Aligned.sortedByCoord.out.bam	/hpcfs/users/a1647910/20200310_rRNADepletion/4_T47D_ZR75_DHT_StrippedSerum/2_alignedData/bam/GLL56_D_S25Aligned.sortedByCoord.out.bam	/hpcfs/users/a1647910/20200310_rRNADepletion/4_T47D_ZR75_DHT_StrippedSerum/2_alignedData/bam/GLL69_V_S39Aligned.sortedByCoord.out.bam	/hpcfs/users/a1647910/20200310_rRNADepletion/4_T47D_ZR75_DHT_StrippedSerum/2_alignedData/bam/GLL63_V_S8Aligned.sortedByCoord.out.bam
ENSG00000283662	0	2	0	0	2	0	0	0	0	1	0	1	1	0	0	0
ENSG00000188322	144	201	150	116	157	25	13	163	20	38	26	278	41	122	16	25
ENSG00000246465	8	10	2	2	4	4	7	2	5	8	9	2	9	3	5	5
ENSG00000288630	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000277191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000198156	3	2	2	4	1	0	2	2	1	2	1	4	6	3	3	3
ENSG00000271623	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000205609	0	0	1	0	0	0	0	1	0	0	2	0	1	0	0	0
ENSG00000275429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000275654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000270118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261832	4	4	0	1	0	0	0	0	1	0	0	3	0	2	0	3
ENSG00000233232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000188603	114	116	55	70	102	47	42	108	29	91	57	163	93	70	28	48
ENSG00000184730	8	10	6	11	5	14	17	13	19	26	15	18	28	5	10	24
ENSG00000197272	2	1	1	1	2	1	0	1	1	0	0	2	0	2	0	0
ENSG00000176046	175	136	83	151	132	1868	1816	113	1849	3026	1833	144	3341	134	1640	2282
ENSG00000271495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000275441	3	3	2	2	2	5	0	3	1	3	1	6	5	3	1	4
ENSG00000176476	243	253	159	203	222	109	81	208	77	154	80	298	164	196	73	90
ENSG00000197165	112	94	70	80	86	8	2	81	3	6	4	146	8	76	4	5
ENSG00000278665	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000278725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000196502	870	949	503	705	765	192	192	720	138	289	207	1168	346	719	144	229
ENSG00000285020	0	0	1	0	2	0	0	0	0	0	0	1	0	0	0	0
ENSG00000255524	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
ENSG00000261419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000184110	222	238	141	205	191	86	84	159	101	145	103	254	177	157	79	101
ENSG00000259982	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000278340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000270424	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000196993	0	0	0	0	1	2	2	0	0	5	1	1	2	0	1	3
ENSG00000278528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251417	1	3	2	2	3	4	0	2	3	3	1	2	5	1	5	9
ENSG00000240634	0	2	0	0	1	0	0	0	1	0	0	1	1	1	0	1
ENSG00000260796	0	5	0	3	4	1	2	8	0	4	2	3	0	1	2	3
ENSG00000275807	9	14	6	10	10	4	6	10	4	11	8	17	7	8	2	7
ENSG00000168488	706	897	474	548	613	282	267	568	209	547	340	1153	524	623	291	346
ENSG00000260570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000178952	3530	3724	2441	2912	3316	2076	1432	3112	1542	2548	1542	4603	2965	2943	1364	1925
ENSG00000283845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000178188	551	607	304	508	465	257	246	468	169	382	264	762	445	426	171	264
ENSG00000261766	1	3	0	0	2	3	1	2	4	4	0	3	2	0	0	1
ENSG00000196296	1	8	4	1	3	3	2	2	1	8	6	1	4	4	5	6
ENSG00000260442	33	38	28	26	28	10	8	25	12	15	6	49	19	26	7	11
ENSG00000252461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000177548	558	582	344	456	458	234	266	458	216	463	277	573	593	444	206	311
ENSG00000177455	0	0	0	0	0	13	11	0	6	16	8	0	21	0	8	10
ENSG00000176953	1079	1149	664	781	888	528	447	888	400	714	546	1432	807	782	355	532
ENSG00000260853	0	0	0	1	1	0	0	0	4	0	0	0	0	0	1	0
ENSG00000284541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260367	3	9	3	6	6	7	2	3	4	3	7	5	4	3	4	4
ENSG00000169682	49	60	40	50	35	36	37	35	11	37	39	73	49	45	12	31
ENSG00000261067	3	9	6	9	4	1	1	4	1	7	3	11	8	5	2	5
ENSG00000213658	2	6	2	5	0	0	2	1	2	5	0	4	5	5	1	0
ENSG00000261552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000196796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000260908	4	4	2	1	3	0	0	1	0	0	0	2	0	4	1	1
ENSG00000103472	1	0	1	0	0	0	1	2	0	0	1	1	1	0	0	2
ENSG00000284671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000284649	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ENSG00000284685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260517	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1
ENSG00000279106	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000259807	0	0	0	0	0	0	0	0	1	0	0	2	0	0	1	0
ENSG00000273582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000277999	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000198106	1	0	0	1	0	0	1	0	1	0	0	3	0	0	0	0
ENSG00000260413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000278078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254206	3	7	1	3	2	2	0	2	0	0	1	5	0	0	1	1
ENSG00000254634	12	19	6	7	15	2	3	13	4	6	6	26	3	6	4	1
ENSG00000288632	5	6	3	1	2	1	0	3	1	1	3	5	0	2	0	1
ENSG00000183336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261740	53	50	42	21	42	38	19	37	19	42	29	70	33	35	24	33
ENSG00000260335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000181625	1	2	2	5	1	0	1	2	2	0	0	3	0	1	0	0
ENSG00000260280	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
ENSG00000213648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000257691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000257506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000169203	3	2	3	1	1	3	0	0	1	4	1	5	3	5	1	2
ENSG00000205534	23	33	11	15	22	0	0	18	1	3	0	38	3	17	1	3
ENSG00000279583	0	2	0	2	2	0	0	1	0	0	1	3	0	1	1	0
ENSG00000266758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000197471	0	1	0	1	1	0	0	1	2	0	0	0	0	0	6	1
ENSG00000103485	1058	1054	645	767	769	1271	1272	782	1020	2004	1474	1226	2409	764	869	1511
ENSG00000222375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000185905	2	3	2	6	1	0	0	2	0	0	0	0	0	1	0	0
ENSG00000260719	0	1	1	2	0	0	0	1	0	0	0	0	0	0	1	1
ENSG00000174992	2	4	1	1	3	1	2	0	2	5	1	3	4	1	8	2
ENSG00000079616	1701	1844	1092	1071	1373	864	747	1191	623	1137	809	1911	1382	1361	685	1023
ENSG00000275857	2	1	3	6	1	3	2	2	3	2	5	4	7	0	2	4
ENSG00000103495	4923	4865	2560	3352	3615	938	999	3443	865	1566	1090	5135	1980	3106	966	1328
ENSG00000259952	3	4	3	2	1	3	0	4	2	3	3	4	5	3	1	2
ENSG00000238045	10	17	7	16	18	2	3	12	6	9	5	20	3	11	7	3
ENSG00000280607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000167371	36	37	18	23	24	13	19	27	25	39	28	41	45	28	20	28
ENSG00000280893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280789	417	451	265	341	355	163	194	456	126	217	188	598	287	371	110	192
ENSG00000281348	1	2	0	0	0	0	0	2	0	0	0	1	0	0	0	0
ENSG00000013364	1158	1157	744	979	957	148	100	1087	74	146	99	1263	179	852	92	155
ENSG00000103502	1120	1130	631	870	874	379	366	902	238	458	388	1534	647	808	244	427
ENSG00000278713	1	0	1	0	1	0	1	2	0	1	1	1	0	0	0	0
ENSG00000214725	2	2	3	1	0	1	2	1	4	7	3	7	3	1	0	3
ENSG00000174938	671	778	389	588	528	253	238	540	204	416	252	1019	524	445	204	314
ENSG00000174939	133	144	88	99	98	14	20	108	16	17	20	175	28	122	11	19
ENSG00000174943	224	245	153	187	231	81	91	198	79	143	108	368	162	182	82	101
ENSG00000279789	38	60	24	50	30	13	22	42	16	34	21	76	38	25	22	21
ENSG00000247735	39	48	28	23	28	17	35	31	9	28	33	60	46	38	23	39
ENSG00000149932	1007	1083	621	816	863	440	351	934	284	557	458	1257	701	798	309	468
ENSG00000149930	1800	1939	1150	1510	1405	677	610	1495	445	964	699	2187	1193	1443	522	816
ENSG00000149929	148	192	116	139	158	91	87	161	64	138	73	212	127	151	49	103
ENSG00000169592	1049	1086	530	820	812	269	266	785	254	410	302	1172	553	795	267	335
ENSG00000149927	39	38	33	45	22	27	9	23	12	28	12	46	23	36	12	15
ENSG00000167194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000149926	13	12	6	4	14	0	2	12	3	4	0	11	2	5	1	2
ENSG00000285043	34	15	14	22	30	16	10	16	16	26	25	40	28	31	19	17
ENSG00000149925	2773	2469	1496	2061	2441	855	461	2027	485	871	588	3053	1093	2082	520	727
ENSG00000274904	4	8	3	2	0	8	1	4	1	2	2	6	0	2	1	1
ENSG00000149923	2283	2040	1506	1567	1693	922	653	1797	521	995	811	2428	1367	1746	571	846
ENSG00000149922	51	51	13	21	30	15	9	29	4	13	7	45	20	34	7	9
ENSG00000090238	1054	813	718	641	684	97	84	989	82	137	97	1092	227	794	62	125
ENSG00000250616	9	17	8	11	11	14	11	12	11	23	17	20	30	17	13	19
ENSG00000102886	253	173	151	147	180	30	18	215	6	12	8	238	31	174	12	17
ENSG00000261367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000275371	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000102882	1423	1255	876	944	962	202	180	1019	172	280	221	1486	384	878	177	245
ENSG00000102879	489	398	325	264	374	6	1	324	0	6	0	451	1	464	2	1
ENSG00000261416	3	6	7	4	4	0	0	3	0	0	0	6	0	1	0	0
ENSG00000169627	20	26	11	16	23	15	2	18	4	6	7	11	11	16	4	4
ENSG00000132207	0	1	2	0	1	0	0	0	0	0	0	2	0	0	1	0
ENSG00000213599	7	6	7	5	10	0	1	4	2	5	0	14	1	5	0	0
ENSG00000261052	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0
ENSG00000258130	22	17	9	17	24	0	0	14	0	3	0	28	0	11	0	0
ENSG00000278887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000198064	2	0	0	0	0	0	0	0	2	0	1	0	1	0	1	0
ENSG00000183604	143	166	74	129	121	68	45	119	41	56	56	240	88	117	31	50
ENSG00000273724	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	1
ENSG00000169217	1923	2208	1251	1493	1822	913	931	1751	724	1275	856	2385	1513	1692	747	1187
ENSG00000260219	46	71	21	56	44	33	23	63	38	36	29	55	60	31	22	34
ENSG00000169221	726	694	468	505	532	295	297	593	206	416	358	853	511	543	260	390
ENSG00000274653	10	7	5	9	7	3	4	10	2	8	7	9	12	6	4	6
ENSG00000180209	2	1	1	2	0	0	0	3	0	2	1	2	0	3	0	0
ENSG00000180035	339	380	218	258	247	134	139	291	105	177	171	401	278	292	135	180
ENSG00000180096	2	1	1	3	2	2	3	0	3	1	0	3	2	2	1	5
ENSG00000280137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000179965	70	77	54	61	59	36	37	61	20	53	41	95	75	66	27	51
ENSG00000199787	0	0	1	0	0	0	0	0	0	0	1	1	0	1	0	0
ENSG00000179958	769	850	579	632	653	283	207	673	170	340	251	1060	424	706	143	245
ENSG00000179918	1091	1114	1197	766	859	601	459	949	403	637	438	1440	860	888	337	585
ENSG00000202476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000005844	147	154	113	127	125	16	12	138	20	35	9	212	23	108	13	16
ENSG00000261346	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260487	0	0	1	0	0	0	0	1	0	0	0	2	0	0	0	0
ENSG00000251706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000169957	816	870	509	614	684	480	441	632	462	703	502	1029	866	582	415	599
ENSG00000261459	0	0	0	0	1	3	1	0	0	0	0	0	1	0	0	1
ENSG00000278922	12	2	2	3	2	1	2	5	3	2	1	3	6	2	8	8
ENSG00000169955	398	422	238	266	274	186	139	307	161	254	182	505	321	275	112	210
ENSG00000235560	26	18	13	15	8	12	16	14	15	29	19	35	32	15	19	15
ENSG00000260494	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0
ENSG00000169951	168	186	106	115	112	82	82	151	52	122	96	229	165	136	72	95
ENSG00000229809	261	243	158	164	151	93	112	183	94	156	122	209	227	150	108	123
ENSG00000239791	3	3	4	3	4	6	2	5	3	7	1	4	4	3	1	3
ENSG00000197162	194	173	116	145	161	64	104	194	68	130	92	229	155	114	51	119
ENSG00000260167	0	0	1	0	0	0	0	0	1	0	1	0	1	1	0	0
ENSG00000261588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000156853	473	221	217	150	161	193	147	477	150	192	145	242	281	297	134	187
ENSG00000260678	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000261680	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000156858	257	256	177	174	190	132	113	214	78	215	128	266	247	171	88	146
ENSG00000156860	777	812	417	531	600	317	336	575	316	695	472	1092	739	567	311	447
ENSG00000252074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261840	3	7	4	5	10	3	7	8	9	13	8	8	20	6	3	13
ENSG00000080603	54	81	65	53	67	49	47	54	42	79	63	123	94	51	48	60
ENSG00000222287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000282034	9	4	3	13	5	6	9	2	15	19	4	18	14	5	7	11
ENSG00000206755	0	1	0	2	1	0	1	1	0	0	0	1	0	1	0	0
ENSG00000281991	0	1	0	0	0	0	0	0	1	1	0	1	0	0	0	0
ENSG00000260899	1	2	1	2	0	5	1	3	0	5	1	3	2	1	0	0
ENSG00000156873	402	433	237	306	353	298	204	342	177	385	285	496	443	344	185	270
ENSG00000196118	163	149	77	113	102	92	74	113	64	160	94	162	171	98	76	100
ENSG00000103549	2240	2254	1317	1824	1890	1421	1154	1833	961	1901	1181	2658	2296	1889	1027	1462
ENSG00000280211	2	5	2	1	2	2	1	3	5	2	1	1	6	4	2	0
ENSG00000102870	1220	1381	733	965	1074	432	420	1065	306	541	422	1581	738	935	355	576
ENSG00000274848	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000260082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000274678	2	1	0	0	3	0	1	0	0	0	0	0	1	0	0	1
ENSG00000099385	469	440	266	293	297	345	353	331	292	547	398	454	810	295	332	481
ENSG00000260083	10	7	10	9	5	26	19	6	20	35	15	12	44	7	16	33
ENSG00000265991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000262721	0	0	0	0	0	0	0	1	1	1	1	0	1	0	0	0
ENSG00000211591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000150281	0	0	0	0	0	39	36	0	33	68	47	0	75	2	35	51
ENSG00000230447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260852	23	25	22	20	24	61	54	26	77	94	64	61	136	25	46	89
ENSG00000099364	467	518	311	426	366	167	192	401	126	346	209	660	375	373	174	263
ENSG00000261487	17	16	10	14	7	1	6	11	1	2	4	7	4	6	4	4
ENSG00000175938	128	152	87	109	86	148	128	97	87	181	125	175	203	100	98	159
ENSG00000275263	0	0	1	3	0	7	2	0	2	0	1	1	4	0	1	2
ENSG00000099381	140	143	94	109	126	107	85	102	71	185	81	218	188	104	67	109
ENSG00000279196	0	2	0	1	0	1	0	0	1	1	0	0	1	0	1	5
ENSG00000099377	573	626	330	438	474	314	237	467	221	414	316	654	513	431	214	322
ENSG00000099365	2	6	4	1	1	11	13	0	11	28	23	8	33	6	10	22
ENSG00000103496	281	283	202	254	237	157	117	242	135	266	150	366	243	248	118	167
ENSG00000260911	2	0	1	1	0	0	0	0	1	0	0	2	0	1	0	1
ENSG00000232748	0	2	0	0	0	2	0	0	2	0	0	0	0	1	1	2
ENSG00000167394	195	176	97	121	114	82	85	144	60	119	87	248	172	132	50	117
ENSG00000261124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000167395	751	758	482	567	597	380	367	625	294	550	365	842	644	528	265	461
ENSG00000151006	24	32	13	18	16	14	15	12	7	24	22	21	26	20	11	18
ENSG00000255439	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0
ENSG00000167397	335	307	217	232	294	203	183	223	165	224	166	320	333	214	146	259
ENSG00000280160	1	0	0	1	0	0	0	0	1	1	0	1	1	0	1	1
ENSG00000103507	608	551	335	411	428	251	183	368	192	358	240	680	503	375	148	297
ENSG00000103510	382	380	226	258	304	369	296	296	234	452	312	473	547	313	221	362
ENSG00000262766	9	11	3	6	8	8	7	7	5	14	3	12	10	4	7	11
ENSG00000278133	45	68	18	31	46	40	74	63	49	89	63	69	107	46	37	76
ENSG00000261385	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
ENSG00000052344	1208	1313	857	1076	1178	328	359	999	269	570	371	1618	593	1023	334	444
ENSG00000178226	12	8	5	9	6	7	6	5	6	5	9	12	12	8	4	4
ENSG00000263343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000262366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000089280	729	887	836	547	833	322	302	648	277	561	356	1530	568	726	211	410
ENSG00000260304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260060	10	10	2	4	4	4	4	5	4	6	4	6	5	5	3	7
ENSG00000103490	1469	1391	936	1177	1071	26	31	1297	19	25	36	1625	52	1078	16	46
ENSG00000261359	41	39	21	40	34	1	0	42	0	4	0	49	3	28	0	2
ENSG00000177238	9	9	4	5	10	0	0	5	3	0	0	7	1	4	5	2
ENSG00000169900	64	82	44	53	51	0	0	86	0	0	0	59	0	58	1	1
ENSG00000169896	41	51	23	63	50	2	1	46	1	0	0	65	1	27	2	0
ENSG00000140678	0	0	0	0	0	2	0	0	0	0	0	1	0	0	1	0
ENSG00000261245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000156886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000156885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000277543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000176723	7	7	8	8	2	3	3	8	0	3	2	7	0	4	2	1
ENSG00000261474	4	7	6	3	5	0	0	2	2	0	2	10	5	4	0	1
ENSG00000260267	226	270	152	197	207	117	95	187	67	157	95	309	197	188	69	126
ENSG00000140691	172	196	108	149	141	25	51	161	35	79	70	213	101	136	41	60
ENSG00000280132	2	2	3	2	0	0	0	3	1	0	0	4	0	2	0	1
ENSG00000140682	33	41	27	20	23	0	2	23	2	2	0	31	0	26	0	2
ENSG00000140675	2	0	2	0	1	1	0	2	2	0	0	1	0	1	1	1
ENSG00000260740	0	2	0	1	0	1	0	0	0	2	1	0	1	0	0	0
ENSG00000140688	1076	1023	707	919	1011	712	597	936	496	1038	631	1379	1180	810	476	776
ENSG00000260625	6	8	9	8	6	5	11	3	8	9	8	7	10	9	6	12
ENSG00000169877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261475	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000261648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000278885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261614	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000260010	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000237185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000260568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000131797	257	269	154	193	271	187	170	245	137	267	191	379	278	201	112	228
ENSG00000276867	1	4	1	2	2	0	4	0	0	2	1	8	2	0	3	2
ENSG00000261731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000197302	382	550	339	379	452	552	280	510	276	377	249	780	540	396	267	373
ENSG00000259810	1	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0
ENSG00000260722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261457	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000180663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000185947	897	1053	569	695	886	427	242	853	233	297	166	1225	457	804	232	281
ENSG00000259950	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
ENSG00000261289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000197476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260628	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0
ENSG00000261727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261704	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
ENSG00000223931	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000270472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230267	16	27	10	13	27	44	15	20	14	38	17	35	35	16	11	27
ENSG00000260584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000286473	0	1	0	0	2	0	0	0	1	1	0	0	1	0	1	0
ENSG00000279997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260649	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000260540	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
